id,asin,title,group,salesrank,similar_count,similar_asins,categories_count,categories_list,reviews_total,reviews_downloaded,reviews_avg_rating,reviews_list
30728,0399526056,Cooking Healthy with the Kids in Mind,Book,69871,5,0399526501;0399527796;0399522352;0399142657;0399525548,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Healthy[4320] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low-Fat Diet[282849]",10,10,4,date:1998-4-17|user:ATVPDKIKX0DER|score:5|votes:5|help:5 ; date:1999-2-18|user:ATVPDKIKX0DER|score:5|votes:6|help:6 ; date:1999-9-11|user:ATVPDKIKX0DER|score:5|votes:14|help:14 ; date:2000-8-13|user:ASMVA06ZJ12ZZ|score:2|votes:16|help:11 ; date:2000-8-24|user:AE32FNABK1NO0|score:5|votes:13|help:13 ; date:2000-8-26|user:A2VMMS42T5TTZJ|score:5|votes:20|help:20 ; date:2001-1-2|user:A16NW28X8RM3I7|score:1|votes:14|help:11 ; date:2004-7-30|user:A3SP541ZV6KPF3|score:4|votes:2|help:2 ; date:2004-12-15|user:A13U0TGRLYJBPX|score:2|votes:1|help:1 ; date:2005-3-9|user:A11L4SBY7NCSZU|score:5|votes:0|help:0
30803,0312015119,Simply Scones : Quick and Easy Recipes for More than 70 Delicious Scones and Spreads,Book,18191,5,0002252015;B00008UA3H;0890877556;0517563452;0312105614,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|Bread[4197] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|Muffins[4203] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Reference[4261]",14,14,4.5,date:1996-11-13|user:ATVPDKIKX0DER|score:5|votes:11|help:11 ; date:1998-5-13|user:ARAQC2VP02XXB|score:5|votes:8|help:8 ; date:1998-5-19|user:A3Q95Y3ER3KPS7|score:4|votes:4|help:3 ; date:1999-4-19|user:AM72S0DFTVDZO|score:5|votes:11|help:10 ; date:2001-5-19|user:A271BZCXSXD1LW|score:5|votes:6|help:2 ; date:2001-9-13|user:A3JO1AMXUQFZNG|score:5|votes:10|help:10 ; date:2002-2-5|user:A2P8PLIK20C3D9|score:5|votes:12|help:12 ; date:2002-3-23|user:A1OZB6PUN4GES|score:5|votes:5|help:5 ; date:2002-6-17|user:A30H2335OM7RD6|score:5|votes:14|help:14 ; date:2002-8-29|user:ALIU3P3JHS88W|score:5|votes:6|help:5 ; date:2003-9-23|user:A19PRZIWERA5DN|score:2|votes:4|help:0 ; date:2003-10-11|user:A166E4AY9BWBBX|score:4|votes:2|help:2 ; date:2004-9-25|user:A1WJM1XAJCSOP6|score:5|votes:5|help:5 ; date:2005-2-6|user:A2P2QMTLWLUQUZ|score:5|votes:0|help:0
30807,0870043692,Sowbelly and Sourdough: Original Recipes from the Trail Drives and Cow Camps of the 1800s,Book,154999,5,0960369260;1931721009;0816504326;0806110139;0967264715,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|General[4307] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|West[4316]",0,0,0,
30840,1558322337,The Ultimate Rotisserie Cookbook : 300 Mouthwatering Recipes for Making the Most of Your Rotisserie Oven,Book,37566,5,1558672672;0762415002;0060951621;0966911806;0778800679,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|General[4202] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Culinary Arts & Techniques[4252] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Appliances[4256]",7,7,4.5,date:2002-9-27|user:A2JBDC1OR1KZGP|score:4|votes:10|help:10 ; date:2002-10-11|user:A3D0RU1URR2IOF|score:5|votes:20|help:20 ; date:2003-1-9|user:A20KRFOH9732R3|score:5|votes:7|help:7 ; date:2003-5-6|user:A9KLAL1CXZ0W5|score:4|votes:10|help:7 ; date:2003-10-12|user:A336NVB5ZRIL1J|score:5|votes:5|help:5 ; date:2004-1-11|user:A2QGT8RGH7GMRF|score:5|votes:3|help:3 ; date:2004-3-9|user:A1JGCFWAH2IHIS|score:4|votes:1|help:1
30875,0740718746,Nell Hill'S Style At Home,Book,134926,5,0821229036;0740725394;0740745123;0696217252;1586852884,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Crafts & Hobbies[5126]|Decorating[5134] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Interior Design[5396]|Decorating[5397] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Interior Design[5396]|General[5403]",21,5,3.5,date:2003-1-8|user:A1AYJGVOUJ3F8R|score:1|votes:14|help:1 ; date:2003-1-14|user:ANVVFBQUJZGS|score:5|votes:2|help:1 ; date:2003-1-23|user:A1OV9XCHM5IXPT|score:5|votes:2|help:2 ; date:2003-1-23|user:A1OV9XCHM5IXPT|score:5|votes:10|help:10 ; date:2004-11-30|user:A1ZT00W442933Q|score:5|votes:2|help:2
30901,0912333812,The Gourmet Prescription: High Flavor Recipes for Lower Carbohydrate Diets,Book,398744,5,1930603924;1569244286;0060393114;1569245207;1400082307,8,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Low Fat[4323] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Occasions[4327]|Gourmet[4331] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Diets[4615]|Low Fat[4618] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Nutrition[282861]|General[4628] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low Carbohydrate[4639] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low-Fat Diet[282849] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Diets[4615]|Low Carb[10924671]",59,59,4.5,date:1999-9-14|user:ATVPDKIKX0DER|score:5|votes:2|help:2 ; date:1999-9-15|user:ATVPDKIKX0DER|score:5|votes:1|help:1 ; date:1999-9-17|user:AZOW1V2Y5NOT|score:5|votes:1|help:1 ; date:1999-9-20|user:A1VVDJF2EMCLJP|score:5|votes:1|help:1 ; date:1999-9-21|user:ATVPDKIKX0DER|score:5|votes:1|help:1 ; date:1999-9-22|user:A1CZ3EFTS5YGYL|score:5|votes:1|help:1 ; date:1999-9-22|user:A1PTYYZCVFRASM|score:5|votes:1|help:1 ; date:1999-9-23|user:A2ZFOAX3N0RFOS|score:5|votes:1|help:1 ; date:1999-9-25|user:A2L1PN1B1ZIEVN|score:5|votes:1|help:1 ; date:1999-9-25|user:A2O4LCJBH528PS|score:5|votes:1|help:1 ; date:1999-9-26|user:A2UHV3A3PZLB03|score:5|votes:1|help:1 ; date:1999-9-27|user:A1BQ0AXYJW6WQG|score:5|votes:1|help:1 ; date:1999-9-27|user:A26IIPQ2IWMB6J|score:5|votes:2|help:1 ; date:1999-9-27|user:ATVPDKIKX0DER|score:5|votes:1|help:1 ; date:1999-9-28|user:ATVPDKIKX0DER|score:5|votes:2|help:2 ; date:1999-10-1|user:A1P4F6HIXU6WYE|score:5|votes:31|help:30 ; date:1999-10-1|user:A3PPNC4FQD9EVP|score:5|votes:5|help:4 ; date:1999-10-2|user:A1EXJZVW7CWM1C|score:5|votes:1|help:1 ; date:1999-10-5|user:A2UYZ42MMBNBX9|score:5|votes:3|help:2 ; date:1999-10-5|user:ATVPDKIKX0DER|score:5|votes:2|help:2 ; date:1999-10-13|user:ATVPDKIKX0DER|score:5|votes:3|help:2 ; date:1999-10-14|user:ATVPDKIKX0DER|score:5|votes:4|help:2 ; date:1999-10-24|user:ATVPDKIKX0DER|score:5|votes:2|help:2 ; date:1999-10-27|user:A343MXT781U2E1|score:5|votes:7|help:7 ; date:1999-11-1|user:A31L23UKZM117L|score:5|votes:14|help:14 ; date:1999-11-4|user:A1G30C1JLT8G4C|score:5|votes:11|help:3 ; date:1999-11-21|user:A1P28PGPDVKQX2|score:1|votes:43|help:34 ; date:1999-11-23|user:A133TMPV7A37ON|score:5|votes:5|help:3 ; date:1999-11-26|user:A3C40LBLC945VK|score:5|votes:3|help:3 ; date:1999-11-26|user:A3CGZ2KBWI175I|score:5|votes:6|help:5 ; date:1999-11-26|user:A3J5WBGLPFQWJ8|score:5|votes:14|help:13 ; date:1999-11-29|user:ACM5605YIQE0T|score:5|votes:6|help:6 ; date:1999-12-1|user:A1PPGX3PG4HU9Y|score:5|votes:5|help:5 ; date:1999-12-2|user:AEL9EQB9N7U5O|score:3|votes:39|help:38 ; date:1999-12-3|user:A1WD3NXEUVHQTZ|score:5|votes:10|help:4 ; date:1999-12-3|user:A38UTWMFA30UE2|score:5|votes:6|help:5 ; date:1999-12-6|user:A3C40LBLC945VK|score:5|votes:55|help:55 ; date:2000-1-5|user:A3AKZI38975ZIW|score:5|votes:12|help:11 ; date:2000-1-14|user:AAZCDRSX91UFL|score:4|votes:55|help:55 ; date:2000-1-26|user:ATVPDKIKX0DER|score:5|votes:15|help:14 ; date:2000-2-2|user:A211H0SIZ4YBOI|score:5|votes:10|help:10 ; date:2000-3-21|user:A1TLK6F30GDMCO|score:5|votes:6|help:5 ; date:2000-5-23|user:A3CC9MCF0DPEDN|score:5|votes:7|help:6 ; date:2000-6-27|user:A2ARSB6ZRLQWTZ|score:2|votes:21|help:16 ; date:2000-7-9|user:A3UVN299KERGXW|score:5|votes:4|help:4 ; date:2000-8-10|user:A2RKR80M90HPU6|score:5|votes:26|help:26 ; date:2000-8-14|user:A3S2P5MHNTSSTL|score:5|votes:25|help:24 ; date:2000-9-30|user:A1Q5Q7A6VXQ8VV|score:5|votes:8|help:6 ; date:2001-2-19|user:A13U975DFXBU44|score:3|votes:25|help:23 ; date:2001-10-31|user:A3KUDT5APLDT3M|score:1|votes:12|help:5 ; date:2001-11-12|user:A90P1YU0VPAZW|score:5|votes:7|help:7 ; date:2002-3-6|user:A27QOVKT4OR9F7|score:4|votes:1|help:1 ; date:2002-4-9|user:A1LN12P55K49RU|score:4|votes:0|help:0 ; date:2002-6-6|user:A23Y5WVDMA6M0X|score:4|votes:12|help:12 ; date:2002-6-25|user:A90P1YU0VPAZW|score:5|votes:15|help:15 ; date:2002-7-10|user:AN2IZT80ZUNJN|score:5|votes:12|help:12 ; date:2003-3-2|user:A38M7PZ5DEOOCC|score:5|votes:19|help:19 ; date:2003-11-14|user:A3VNNW0I8NK6WV|score:4|votes:2|help:2 ; date:2005-4-16|user:A2N5OIJ50MPFSS|score:4|votes:0|help:0
31087,1891400118,The Frantic Family Cookbook: (Mostly) Healthy Meals in Minutes,Book,497163,5,0345464869;0553382179;1891400207;0345478061;0446677671,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Quick & Easy[4257]|General[4259] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Healthy[4320]",9,9,4.5,date:2003-2-27|user:A3NJF4ZSLE3SW7|score:5|votes:12|help:9 ; date:2003-4-20|user:AUUISXELKWP71|score:5|votes:11|help:10 ; date:2003-9-9|user:A1T6PXM2M3N84A|score:5|votes:42|help:39 ; date:2003-9-14|user:A14OJS0VWMOSWO|score:5|votes:31|help:30 ; date:2003-9-23|user:A11MAXF5BL3VLX|score:4|votes:33|help:24 ; date:2003-10-27|user:A2C35DSKL6MDVF|score:5|votes:20|help:15 ; date:2004-7-9|user:A31WBY94EU9EXY|score:5|votes:20|help:15 ; date:2004-9-6|user:A22FCTQX3V1MFY|score:4|votes:11|help:10 ; date:2005-1-25|user:A20CCIZOG87D4V|score:2|votes:25|help:18
31110,0794650074,Tofu (Essential Kitchen Series),Book,950688,0,,5,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Culinary Arts & Techniques[4252] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Healthy[4320] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Vegetables & Vegetarian[4336]|General[4338] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Natural Foods[4340]",0,0,0,
31140,0967131715,The Menopause Diet Mini Meal Cookbook,Book,55997,5,0967131723;0786884126;0967131766;0446601292;0967131731,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Healthy[4320] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Women's Health[4672]|Menopause[4675]",3,3,4.5,date:2000-1-14|user:A1UO7CAZ1OLRKV|score:5|votes:57|help:56 ; date:2000-5-9|user:A1Y4A1DY5ZFXT7|score:4|votes:23|help:22 ; date:2002-3-7|user:AF1AQUCAKPGSS|score:5|votes:12|help:12
31176,0812923448,American Heart Association Around the World Cookbook: : Healthy Recipes with International Flavor,Book,650708,5,0812926846;0609610856;0609808621;081293332X;1400048265,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low Cholesterol[4640] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low-Fat Diet[282849] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Nutrition[282861]|American Heart Association[282871]",3,3,4.5,date:2000-11-28|user:A1HN2BVCSO0N1F|score:5|votes:11|help:11 ; date:2000-12-8|user:A1HN2BVCSO0N1F|score:3|votes:47|help:5 ; date:2001-11-22|user:A2N3ZY67H49HW7|score:5|votes:9|help:9
31285,0684853094,The New Elegant But Easy Cookbook,Book,196132,5,0743236815;0684801353;0020093403;0684803992;051710086X,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Quick & Easy[4257]|General[4259] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|General[4307] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Occasions[4327]|General[4330]",12,12,5,date:1998-8-6|user:ATVPDKIKX0DER|score:5|votes:9|help:3 ; date:1998-11-23|user:A1CV6GLAPUIP80|score:5|votes:7|help:7 ; date:1998-11-23|user:ATVPDKIKX0DER|score:5|votes:9|help:9 ; date:1999-1-20|user:ATVPDKIKX0DER|score:5|votes:1|help:1 ; date:1999-1-20|user:ATVPDKIKX0DER|score:5|votes:17|help:17 ; date:1999-4-5|user:A1UXS2WN7LUPGF|score:5|votes:28|help:7 ; date:1999-9-19|user:ATVPDKIKX0DER|score:5|votes:31|help:31 ; date:2000-12-10|user:A10X292JLY9DX0|score:4|votes:0|help:0 ; date:2000-12-10|user:A10X292JLY9DX0|score:4|votes:6|help:6 ; date:2003-12-6|user:A1P8MKYJDY6PDR|score:5|votes:2|help:2 ; date:2005-5-28|user:A17PFJC2NZPQQR|score:5|votes:2|help:2 ; date:2005-6-5|user:A319KYEIAZ3SON|score:5|votes:5|help:4
31483,1558538488,Tea-time At The Inn,Book,75635,5,0890877556;0517560070;1557880468;0877958238;0882669354,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Coffee & Tea[4222] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Occasions[4327]|Brunch & Tea[4328]",5,5,5,date:1996-6-15|user:A2S9TNJ3VM5VKT|score:4|votes:7|help:7 ; date:1997-3-13|user:AKVRWILHPZUGF|score:5|votes:14|help:14 ; date:1999-7-20|user:AXHD3GLP6CEUI|score:5|votes:6|help:5 ; date:2001-7-3|user:A14OJS0VWMOSWO|score:5|votes:5|help:5 ; date:2004-5-26|user:A3UISFQMOSZJMO|score:5|votes:3|help:3
31494,0929714733,Great Chefs of Hawaii: Cookbook,Book,906085,1,1580081703,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|U.S. Regional[4300]|Hawaii[4308]",1,1,5,date:1998-7-22|user:A28GCU940L1BD9|score:5|votes:16|help:15
31602,047139842X,"The Chef's Companion, Third Edition",Book,160113,5,0764112589;0471382574;0471468495;0778800989;1579652395,5,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Reference[4261] ; |Books[283155]|Subjects[1000]|Reference[21]|Dictionaries & Thesauruses[11475]|Science[11617] ; |Books[283155]|Subjects[1000]|Science[75]|Agricultural Sciences[226680]|Food Science[14494] ; |Books[283155]|Subjects[1000]|Professional & Technical[173507]|Professional Science[173510]|Agricultural Sciences[227254]|Food Sciences[227258]",1,1,5,date:2003-8-19|user:AE96Q9N0B0QH8|score:5|votes:3|help:2
31900,0671000225,The Star Trek Cookbook (Star Trek: All),Book,37441,5,0671529366;0743437705;067174559X;0671536095;B0002JP4GE,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|Popular Culture[4556] ; |Books[283155]|Subjects[1000]|Science Fiction & Fantasy[25]|Media[16230]|Star Trek[16244]|General[265642]",17,17,4,date:1998-12-28|user:ATVPDKIKX0DER|score:4|votes:2|help:1 ; date:1999-1-19|user:ATVPDKIKX0DER|score:5|votes:2|help:0 ; date:1999-1-27|user:A20O6B0BDLDAG7|score:4|votes:5|help:4 ; date:1999-2-1|user:A1GXK1TB0YM7II|score:5|votes:20|help:11 ; date:1999-2-1|user:A1GXK1TB0YM7II|score:5|votes:8|help:2 ; date:1999-2-4|user:A3JS99GTZG9TXB|score:5|votes:3|help:2 ; date:1999-3-16|user:A3KN0VBLKGRG5R|score:2|votes:37|help:24 ; date:1999-4-11|user:A1XKU4MG4KRVU6|score:5|votes:7|help:6 ; date:1999-5-24|user:ATVPDKIKX0DER|score:5|votes:6|help:4 ; date:1999-6-7|user:ATVPDKIKX0DER|score:5|votes:6|help:2 ; date:2000-11-9|user:A6IMWER23ZARQ|score:4|votes:6|help:2 ; date:2000-11-24|user:AJZ6LMVF5CNIN|score:5|votes:3|help:2 ; date:2001-2-25|user:A26B16032PETMN|score:5|votes:9|help:2 ; date:2001-12-20|user:A17Y4TCOVENJ8F|score:1|votes:10|help:6 ; date:2002-12-4|user:ABX4615GKNWQW|score:5|votes:11|help:2 ; date:2004-1-18|user:A12DP14GPRZF7E|score:2|votes:32|help:31 ; date:2005-3-31|user:A2WUNDBDXH9DM5|score:4|votes:0|help:0
32013,0962311103,Earth Food Spirulina: How This Remarkable Blue-Green Algae Can Transform Your Health and Our Planet,Book,434940,1,0553208063,1,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",1,1,5,date:2002-9-7|user:A10U8DJAPJJI8I|score:5|votes:7|help:7
32045,1556704984,Healthy Mediterranean Cooking,Book,478476,5,0060578785;0553096087;1555612814;0060930233;1571459774,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|European[4275]|Mediterranean[4286] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Special Diet[4317]|Healthy[4320] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Diets & Weight Loss[4613]|Special Conditions[4632]|Low-Fat Diet[282849]",2,2,5,date:1999-7-7|user:A1Q81BF8AQMDTL|score:5|votes:108|help:107 ; date:2001-8-6|user:A3J1Q5QWTR0KB7|score:5|votes:30|help:29
32096,1564771415,Patchwork Pantry: Preserving a Tradition With Quilts & Recipes,Book,500415,1,1571202226,4,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Crafts & Hobbies[5126]|General[5144] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Crafts & Hobbies[5126]|Patchwork[5166] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Crafts & Hobbies[5126]|Quilts & Quilting[5171]",1,1,5,date:1999-11-25|user:A3N3BJYPQHU8YK|score:5|votes:38|help:35
32576,1558322434,"Party Nuts! : 50 Recipes for Spicy, Sweet, Savory, and Simply Sensational Nuts that Will Be the Hit of Any Gathering",Book,146845,5,1558322787;0890878358;0060002239;1580083471;0312266243,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Cooking by Ingredient[4208]|Fruits[4210] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",10,10,5,date:2002-11-12|user:A1AE6LKXJS0ZC3|score:5|votes:6|help:6 ; date:2002-11-13|user:A3B9SX4FX6PB46|score:5|votes:9|help:9 ; date:2002-11-22|user:A1YVO5V1SO18DZ|score:5|votes:8|help:8 ; date:2002-11-28|user:A1EHZZNETJP1P7|score:5|votes:5|help:5 ; date:2002-12-11|user:A3U79ZA6124JPI|score:5|votes:11|help:11 ; date:2003-1-9|user:A14OJS0VWMOSWO|score:5|votes:5|help:4 ; date:2003-3-6|user:A24I0U8PZNN7NN|score:5|votes:7|help:6 ; date:2003-12-24|user:A2XLWKZVZR06UX|score:5|votes:1|help:1 ; date:2004-7-8|user:A2ODBHT4URXVXQ|score:5|votes:12|help:12 ; date:2004-12-29|user:AJ92K2PKUSF0L|score:4|votes:0|help:0
32582,1883791006,Now You're Cooking: Everything a Beginner Needs to Know to Start Cooking Today,Book,117440,5,1883791030;0517221705;0028624513;1930603002;0764552503,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Culinary Arts & Techniques[4252]",9,9,5,date:1997-6-9|user:A1JTXSQKYVYHBV|score:5|votes:2|help:2 ; date:1999-5-10|user:A1W2V6UDU286V2|score:5|votes:4|help:4 ; date:2000-1-1|user:A1PH5SW3R4YRSQ|score:5|votes:4|help:3 ; date:2000-2-5|user:A1KYKLLLYRNJV8|score:5|votes:6|help:5 ; date:2000-5-29|user:A17FNBUKAY5G9J|score:5|votes:5|help:5 ; date:2002-4-13|user:AC1AVH0OGPQHT|score:5|votes:2|help:2 ; date:2003-1-8|user:A1MU2GSDAKM727|score:5|votes:3|help:3 ; date:2003-5-21|user:AF815GKPPMUVW|score:5|votes:3|help:3 ; date:2004-7-18|user:A31HNC8T45UWIO|score:5|votes:2|help:2
32799,0676806856,Great Cakes,Book,510602,5,051770398X;0609609696;0688044026;0767916581;0679765336,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Baking[4196]|Cakes[4198] ; |Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|General[4233]",16,16,5,date:1997-2-23|user:ATVPDKIKX0DER|score:5|votes:19|help:15 ; date:1998-7-23|user:AA36DB7PNNJP2|score:5|votes:21|help:17 ; date:2000-4-9|user:A1HHTZD156IIEV|score:5|votes:36|help:36 ; date:2000-4-22|user:A15COSESPJ8PY8|score:5|votes:19|help:16 ; date:2001-2-13|user:A369SQ6E2IP3G5|score:5|votes:1|help:1 ; date:2001-2-13|user:A369SQ6E2IP3G5|score:5|votes:44|help:43 ; date:2002-4-3|user:AQC76MAWNS71C|score:5|votes:10|help:8 ; date:2003-3-1|user:A14E80MFH4U418|score:5|votes:3|help:2 ; date:2003-3-8|user:A2RL05A3OBE1YZ|score:5|votes:4|help:4 ; date:2003-11-14|user:AMDCB1DPUQLRG|score:5|votes:0|help:0 ; date:2004-1-18|user:A2DBSQT9MTWYE9|score:5|votes:1|help:1 ; date:2004-4-20|user:A3DA4OAIO94PAB|score:3|votes:1|help:1 ; date:2004-7-1|user:A3Q1Z45PF6ODNU|score:5|votes:1|help:1 ; date:2004-7-4|user:A1TP26VRS7NXA1|score:5|votes:0|help:0 ; date:2004-8-4|user:AKJAIRNDQTRDK|score:5|votes:0|help:0 ; date:2004-10-17|user:A2K33VWYQC9C2W|score:5|votes:7|help:7
32878,1571201394,Provence Quilts and Cuisine,Book,65067,2,0972436901;0848724666,3,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Regional & International[4262]|European[4275]|French[4280] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Crafts & Hobbies[5126]|General[5144] ; |Books[283155]|Subjects[1000]|Home & Garden[48]|Crafts & Hobbies[5126]|Quilts & Quilting[5171]",1,1,5,date:2002-11-30|user:A1QCUGFSFXEDOJ|score:5|votes:6|help:6
32913,089019033X,Fresh Vegetable and Fruit Juices: What's Missing in Your Body?,Book,16320,5,0890190690;0890190348;0890190518;089019078X;0890190372,2,"|Books[283155]|Subjects[1000]|Cooking, Food & Wine[6]|Drinks & Beverages[4219]|Juice[172403] ; |Books[283155]|Specialty Stores[504360]|jp-unknown2[1061350]",7,7,5,date:2000-11-30|user:A3743LB4E37RY7|score:5|votes:34|help:33 ; date:2002-3-12|user:AP6UC69ZKEWWO|score:5|votes:26|help:25 ; date:2002-3-16|user:AYC1WCN812V0M|score:5|votes:16|help:15 ; date:2002-10-19|user:A2TZ6DETANJ80Q|score:5|votes:37|help:36 ; date:2004-3-26|user:ADPBN9FLO0R4R|score:5|votes:7|help:6 ; date:2004-9-26|user:A6IM29N3OINCH|score:5|votes:3|help:3 ; date:2005-5-4|user:A1N2VJV9I0QU04|score:5|votes:2|help:2
